customer_id,name,email,signup_date,total_spent,total_transactions,last_purchase_date,days_as_customer,days_since_last_purchase,transactions_per_month,avg_spend_per_transaction,lifetime_value_per_month,engagement_bin_equal,spend_tier_quantile,recency_score,frequency_score,monetary_score,rfm_score,total_spent_normalized,total_spent_zscore
1241,Customer_1241,customer_1241@example.com,2025-06-10,2210.0,4,2025-03-07,205.0,300.0,0.5853658536585367,552.5,323.4146341463415,low,tier_3,2,4,4,10,0.07000760263558034,-0.013122974518247033
1242,Customer_1242,customer_1242@example.com,2025-07-11,2226.0,4,2025-03-11,174.0,296.0,0.6896551724137931,556.5,383.7931034482759,low,tier_3,2,4,4,10,0.07051444500760264,-0.009111858611735009
1243,Customer_1243,customer_1243@example.com,2025-08-12,2242.0,4,2025-03-15,142.0,292.0,0.8450704225352113,560.5,473.6619718309859,low,tier_3,2,4,4,10,0.07102128737962493,-0.005100742705222983
1244,Customer_1244,customer_1244@example.com,2025-09-13,2258.0,4,2025-03-19,110.0,288.0,1.090909090909091,564.5,615.8181818181819,low,tier_3,3,4,4,11,0.07152812975164724,-0.0010896267987109578
1245,Customer_1245,customer_1245@example.com,2025-10-14,2274.0,4,2025-03-23,79.0,284.0,1.518987341772152,568.5,863.5443037974684,low,tier_3,3,4,4,11,0.07203497212366954,0.0029214891078010673
1246,Customer_1246,customer_1246@example.com,2025-11-15,2290.0,4,2025-03-27,47.0,280.0,2.5531914893617023,572.5,1461.7021276595744,medium,tier_3,3,4,4,11,0.07254181449569184,0.006932605014313093
1247,Customer_1247,customer_1247@example.com,2025-12-16,2306.0,4,2025-03-28,16.0,279.0,7.5,576.5,4323.75,medium,tier_3,4,4,4,12,0.07304865686771414,0.010943720920825118
1248,Customer_1248,customer_1248@example.com,2025-01-17,2322.0,4,2025-03-07,349.0,300.0,0.3438395415472779,580.5,199.59885386819485,low,tier_3,2,4,4,10,0.07355549923973644,0.014954836827337142
1249,Customer_1249,customer_1249@example.com,2025-02-18,2338.0,4,2025-03-11,317.0,296.0,0.3785488958990536,584.5,221.26182965299685,low,tier_3,2,4,4,10,0.07406234161175874,0.01896595273384917
1250,Customer_1250,customer_1250@example.com,2025-03-19,2354.0,4,2025-03-15,288.0,292.0,0.4166666666666667,588.5,245.20833333333331,low,tier_3,2,4,4,10,0.07456918398378104,0.022977068640361194
1251,Customer_1251,customer_1251@example.com,2025-04-20,2370.0,4,2025-03-19,256.0,288.0,0.46875,592.5,277.734375,low,tier_3,3,4,4,11,0.07507602635580335,0.02698818454687322
1252,Customer_1252,customer_1252@example.com,2025-05-21,2386.0,4,2025-03-23,225.0,284.0,0.5333333333333333,596.5,318.1333333333333,low,tier_3,3,4,4,11,0.07558286872782564,0.030999300453385243
1253,Customer_1253,customer_1253@example.com,2025-06-22,2402.0,4,2025-03-27,193.0,280.0,0.6217616580310881,600.5,373.3678756476684,low,tier_3,3,4,4,11,0.07608971109984795,0.03501041635989727
1254,Customer_1254,customer_1254@example.com,2025-07-23,2418.0,4,2025-03-28,162.0,279.0,0.7407407407407407,604.5,447.77777777777777,low,tier_3,4,4,4,12,0.07659655347187025,0.039021532266409295
1255,Customer_1255,customer_1255@example.com,2025-08-24,2434.0,4,2025-03-07,130.0,300.0,0.9230769230769232,608.5,561.6923076923077,low,tier_3,2,4,4,10,0.07710339584389254,0.04303264817292132
1256,Customer_1256,customer_1256@example.com,2025-09-25,2450.0,4,2025-03-11,98.0,296.0,1.2244897959183674,612.5,750.0,low,tier_3,2,4,4,10,0.07761023821591485,0.047043764079433344
1257,Customer_1257,customer_1257@example.com,2025-10-26,2466.0,4,2025-03-15,67.0,292.0,1.791044776119403,616.5,1104.179104477612,low,tier_3,2,4,4,10,0.07811708058793715,0.05105487998594537
1258,Customer_1258,customer_1258@example.com,2025-11-27,2482.0,4,2025-03-19,35.0,288.0,3.4285714285714284,620.5,2127.428571428571,medium,tier_3,3,4,4,11,0.07862392295995946,0.0550659958924574
1259,Customer_1259,customer_1259@example.com,2025-12-28,2498.0,4,2025-03-23,4.0,284.0,30.0,624.5,18735.0,high,tier_3,3,4,4,11,0.07913076533198175,0.05907711179896942
1260,Customer_1260,customer_1260@example.com,2025-01-01,2514.0,4,2025-03-27,365.0,280.0,0.3287671232876712,628.5,206.63013698630135,low,tier_3,3,4,4,11,0.07963760770400405,0.06308822770548145
1261,Customer_1261,customer_1261@example.com,2025-02-02,2530.0,4,2025-03-28,333.0,279.0,0.3603603603603604,632.5,227.92792792792795,low,tier_3,4,4,4,12,0.08014445007602636,0.06709934361199348
1262,Customer_1262,customer_1262@example.com,2025-03-03,2546.0,4,2025-03-07,304.0,300.0,0.3947368421052631,636.5,251.25,low,tier_3,2,4,4,10,0.08065129244804865,0.0711104595185055
1263,Customer_1263,customer_1263@example.com,2025-04-04,2562.0,4,2025-03-11,272.0,296.0,0.4411764705882353,640.5,282.5735294117647,low,tier_3,2,4,4,10,0.08115813482007096,0.07512157542501752
1264,Customer_1264,customer_1264@example.com,2025-05-05,2578.0,4,2025-03-15,241.0,292.0,0.4979253112033195,644.5,320.9128630705394,low,tier_3,2,4,4,10,0.08166497719209326,0.07913269133152954
1265,Customer_1265,customer_1265@example.com,2025-06-06,2594.0,4,2025-03-19,209.0,288.0,0.5741626794258373,648.5,372.3444976076555,low,tier_3,3,4,4,11,0.08217181956411557,0.08314380723804157
1266,Customer_1266,customer_1266@example.com,2025-07-07,2610.0,4,2025-03-23,178.0,284.0,0.6741573033707865,652.5,439.8876404494382,low,tier_3,3,4,4,11,0.08267866193613786,0.0871549231445536
1267,Customer_1267,customer_1267@example.com,2025-08-08,2626.0,4,2025-03-27,146.0,280.0,0.8219178082191781,656.5,539.5890410958905,low,tier_3,3,4,4,11,0.08318550430816016,0.09116603905106563
1268,Customer_1268,customer_1268@example.com,2025-09-09,2642.0,4,2025-03-28,114.0,279.0,1.0526315789473684,660.5,695.2631578947369,low,tier_3,4,4,4,12,0.08369234668018247,0.09517715495757764
1269,Customer_1269,customer_1269@example.com,2025-10-10,2658.0,4,2025-03-07,83.0,300.0,1.4457831325301205,664.5,960.722891566265,low,tier_4,2,4,4,10,0.08419918905220476,0.09918827086408967
1270,Customer_1270,customer_1270@example.com,2025-11-11,2674.0,4,2025-03-11,51.0,296.0,2.3529411764705883,668.5,1572.9411764705883,medium,tier_4,2,4,4,10,0.08470603142422707,0.1031993867706017
1271,Customer_1271,customer_1271@example.com,2025-12-12,2690.0,4,2025-03-15,20.0,292.0,6.0,672.5,4035.0,medium,tier_4,2,4,4,10,0.08521287379624937,0.10721050267711373
1272,Customer_1272,customer_1272@example.com,2025-01-13,2706.0,4,2025-03-19,353.0,288.0,0.3399433427762039,676.5,229.97167138810195,low,tier_4,3,4,4,11,0.08571971616827166,0.11122161858362575
1273,Customer_1273,customer_1273@example.com,2025-02-14,2722.0,4,2025-03-23,321.0,284.0,0.3738317757009346,680.5,254.392523364486,low,tier_4,3,4,4,11,0.08622655854029397,0.11523273449013778
1274,Customer_1274,customer_1274@example.com,2025-03-15,2738.0,4,2025-03-27,292.0,280.0,0.4109589041095891,684.5,281.30136986301375,low,tier_4,3,4,4,11,0.08673340091231627,0.1192438503966498
1275,Customer_1275,customer_1275@example.com,2025-04-16,2754.0,4,2025-03-28,260.0,279.0,0.4615384615384615,688.5,317.7692307692308,low,tier_4,4,4,4,12,0.08724024328433858,0.12325496630316182
1276,Customer_1276,customer_1276@example.com,2025-05-17,2770.0,4,2025-03-07,229.0,300.0,0.5240174672489083,692.5,362.88209606986896,low,tier_4,2,4,4,10,0.08774708565636087,0.12726608220967386
1277,Customer_1277,customer_1277@example.com,2025-06-18,2786.0,4,2025-03-11,197.0,296.0,0.6091370558375635,696.5,424.26395939086296,low,tier_4,2,4,4,10,0.08825392802838317,0.13127719811618588
1278,Customer_1278,customer_1278@example.com,2025-07-19,2802.0,4,2025-03-15,166.0,292.0,0.7228915662650602,700.5,506.3855421686747,low,tier_4,2,4,4,10,0.08876077040040548,0.1352883140226979
1279,Customer_1279,customer_1279@example.com,2025-08-20,2818.0,4,2025-03-19,134.0,288.0,0.8955223880597015,704.5,630.8955223880597,low,tier_4,3,4,4,11,0.08926761277242777,0.13929942992920993
1280,Customer_1280,customer_1280@example.com,2025-09-21,2834.0,4,2025-03-23,102.0,284.0,1.1764705882352942,708.5,833.5294117647059,low,tier_4,3,4,4,11,0.08977445514445008,0.14331054583572195
1281,Customer_1281,customer_1281@example.com,2025-10-22,2850.0,4,2025-03-27,71.0,280.0,1.6901408450704225,712.5,1204.225352112676,low,tier_4,3,4,4,11,0.09028129751647238,0.147321661742234
1282,Customer_1282,customer_1282@example.com,2025-11-23,2866.0,4,2025-03-28,39.0,279.0,3.0769230769230766,716.5,2204.6153846153848,medium,tier_4,4,4,4,12,0.09078813988849468,0.151332777648746
1283,Customer_1283,customer_1283@example.com,2025-12-24,2882.0,4,2025-03-07,8.0,300.0,15.0,720.5,10807.5,high,tier_4,2,4,4,10,0.09129498226051698,0.15534389355525802
1284,Customer_1284,customer_1284@example.com,2025-01-25,2898.0,4,2025-03-11,341.0,296.0,0.3519061583577712,724.5,254.9560117302053,low,tier_4,2,4,4,10,0.09180182463253928,0.15935500946177006
1285,Customer_1285,customer_1285@example.com,2025-02-26,2914.0,4,2025-03-15,309.0,292.0,0.3883495145631068,728.5,282.9126213592233,low,tier_4,2,4,4,10,0.09230866700456158,0.16336612536828207
1286,Customer_1286,customer_1286@example.com,2025-03-27,2930.0,4,2025-03-19,280.0,288.0,0.4285714285714285,732.5,313.9285714285714,low,tier_4,3,4,4,11,0.09281550937658388,0.16737724127479411
1287,Customer_1287,customer_1287@example.com,2025-04-28,2946.0,4,2025-03-23,248.0,284.0,0.4838709677419354,736.5,356.37096774193543,low,tier_4,3,4,4,11,0.09332235174860619,0.17138835718130613
1288,Customer_1288,customer_1288@example.com,2025-05-01,2962.0,4,2025-03-27,245.0,280.0,0.489795918367347,740.5,362.6938775510204,low,tier_4,3,4,4,11,0.09382919412062848,0.17539947308781814
1289,Customer_1289,customer_1289@example.com,2025-06-02,2978.0,4,2025-03-28,213.0,279.0,0.5633802816901409,744.5,419.4366197183099,low,tier_4,4,4,4,12,0.09433603649265078,0.17941058899433018
1290,Customer_1290,customer_1290@example.com,2025-07-03,2994.0,4,2025-03-07,182.0,300.0,0.6593406593406593,748.5,493.5164835164836,low,tier_4,2,4,4,10,0.09484287886467309,0.1834217049008422
1291,Customer_1291,customer_1291@example.com,2025-08-04,3010.0,4,2025-03-11,150.0,296.0,0.8,752.5,602.0,low,tier_4,2,4,4,10,0.09534972123669538,0.18743282080735424
1292,Customer_1292,customer_1292@example.com,2025-09-05,3026.0,4,2025-03-15,118.0,292.0,1.0169491525423728,756.5,769.3220338983051,low,tier_4,2,4,5,11,0.0958565636087177,0.19144393671386625
1293,Customer_1293,customer_1293@example.com,2025-10-06,3042.0,4,2025-03-19,87.0,288.0,1.3793103448275863,760.5,1048.9655172413793,low,tier_4,3,4,5,12,0.09636340598073999,0.19545505262037827
1294,Customer_1294,customer_1294@example.com,2025-11-07,3058.0,4,2025-03-23,55.0,284.0,2.181818181818182,764.5,1668.0,medium,tier_4,3,4,5,12,0.0968702483527623,0.1994661685268903
1295,Customer_1295,customer_1295@example.com,2025-12-08,3074.0,4,2025-03-27,24.0,280.0,5.0,768.5,3842.5,medium,tier_4,3,4,5,12,0.09737709072478459,0.20347728443340232
1296,Customer_1296,customer_1296@example.com,2025-01-09,3090.0,4,2025-03-28,357.0,279.0,0.3361344537815126,772.5,259.66386554621846,low,tier_4,4,4,5,13,0.09788393309680689,0.20748840033991436
1297,Customer_1297,customer_1297@example.com,2025-02-10,3106.0,4,2025-03-07,325.0,300.0,0.3692307692307692,776.5,286.7076923076923,low,tier_4,2,4,5,11,0.0983907754688292,0.21149951624642638
1298,Customer_1298,customer_1298@example.com,2025-03-11,3122.0,4,2025-03-11,296.0,296.0,0.4054054054054054,780.5,316.4189189189189,low,tier_4,2,4,5,11,0.09889761784085149,0.21551063215293842
1299,Customer_1299,customer_1299@example.com,2025-04-12,3138.0,4,2025-03-15,264.0,292.0,0.4545454545454545,784.5,356.59090909090907,low,tier_4,2,4,5,11,0.0994044602128738,0.21952174805945043
1300,Customer_1300,customer_1300@example.com,2025-05-13,3154.0,4,2025-03-19,233.0,288.0,0.5150214592274678,788.5,406.0944206008584,low,tier_4,3,4,5,12,0.0999113025848961,0.22353286396596245
1301,Customer_1301,customer_1301@example.com,2025-06-14,3965.0,5,2025-03-24,201.0,283.0,0.7462686567164178,793.0,591.7910447761194,low,tier_4,3,4,5,12,0.1256018753167765,0.42684630147729075
1302,Customer_1302,customer_1302@example.com,2025-07-15,3990.0,5,2025-03-28,170.0,279.0,0.8823529411764706,798.0,704.1176470588235,low,tier_4,4,4,5,13,0.12639381652306134,0.43311367008121576
1303,Customer_1303,customer_1303@example.com,2025-08-16,4015.0,5,2025-03-06,138.0,301.0,1.0869565217391306,803.0,872.8260869565219,low,tier_4,1,4,5,10,0.12718575772934618,0.43938103868514083
1304,Customer_1304,customer_1304@example.com,2025-09-17,4040.0,5,2025-03-11,106.0,296.0,1.4150943396226416,808.0,1143.3962264150944,low,tier_4,2,4,5,11,0.12797769893563102,0.44564840728906585
1305,Customer_1305,customer_1305@example.com,2025-10-18,4065.0,5,2025-03-16,75.0,291.0,2.0,813.0,1626.0,low,tier_4,2,4,5,11,0.12876964014191586,0.45191577589299087
1306,Customer_1306,customer_1306@example.com,2025-11-19,4090.0,5,2025-03-21,43.0,286.0,3.488372093023256,818.0,2853.488372093024,medium,tier_4,3,4,5,12,0.1295615813482007,0.45818314449691594
1307,Customer_1307,customer_1307@example.com,2025-12-20,4115.0,5,2025-03-26,12.0,281.0,12.5,823.0,10287.5,high,tier_4,3,4,5,12,0.13035352255448557,0.46445051310084096
1308,Customer_1308,customer_1308@example.com,2025-01-21,4140.0,5,2025-03-28,345.0,279.0,0.4347826086956521,828.0,360.0,low,tier_4,4,4,5,13,0.1311454637607704,0.47071788170476603
1309,Customer_1309,customer_1309@example.com,2025-02-22,4165.0,5,2025-03-08,313.0,299.0,0.4792332268370607,833.0,399.2012779552716,low,tier_4,2,4,5,11,0.13193740496705525,0.47698525030869104
1310,Customer_1310,customer_1310@example.com,2025-03-23,4190.0,5,2025-03-13,284.0,294.0,0.528169014084507,838.0,442.6056338028169,low,tier_4,2,4,5,11,0.1327293461733401,0.4832526189126161
1311,Customer_1311,customer_1311@example.com,2025-04-24,4215.0,5,2025-03-18,252.0,289.0,0.5952380952380952,843.0,501.7857142857143,low,tier_4,2,4,5,11,0.13352128737962493,0.48951998751654113
1312,Customer_1312,customer_1312@example.com,2025-05-25,4240.0,5,2025-03-23,221.0,284.0,0.6787330316742082,848.0,575.5656108597285,low,tier_4,3,4,5,12,0.13431322858590977,0.49578735612046615
1313,Customer_1313,customer_1313@example.com,2025-06-26,4265.0,5,2025-03-28,189.0,279.0,0.7936507936507937,853.0,676.984126984127,low,tier_4,4,4,5,13,0.13510516979219464,0.5020547247243912
1314,Customer_1314,customer_1314@example.com,2025-07-27,4290.0,5,2025-03-05,158.0,302.0,0.949367088607595,858.0,814.5569620253165,low,tier_4,1,4,5,10,0.13589711099847948,0.5083220933283162
1315,Customer_1315,customer_1315@example.com,2025-08-28,4315.0,5,2025-03-10,126.0,297.0,1.1904761904761905,863.0,1027.3809523809523,low,tier_4,2,4,5,11,0.13668905220476432,0.5145894619322413
1316,Customer_1316,customer_1316@example.com,2025-09-01,4340.0,5,2025-03-15,122.0,292.0,1.2295081967213115,868.0,1067.2131147540983,low,tier_4,2,4,5,11,0.13748099341104916,0.5208568305361664
1317,Customer_1317,customer_1317@example.com,2025-10-02,4365.0,5,2025-03-20,91.0,287.0,1.6483516483516485,873.0,1439.010989010989,low,tier_4,3,4,5,12,0.138272934617334,0.5271241991400913
1318,Customer_1318,customer_1318@example.com,2025-11-03,4390.0,5,2025-03-25,59.0,282.0,2.5423728813559325,878.0,2232.2033898305085,medium,tier_4,3,4,5,12,0.13906487582361884,0.5333915677440164
1319,Customer_1319,customer_1319@example.com,2025-12-04,4415.0,5,2025-03-28,28.0,279.0,5.357142857142857,883.0,4730.357142857143,medium,tier_4,4,4,5,13,0.1398568170299037,0.5396589363479415
1320,Customer_1320,customer_1320@example.com,2025-01-05,4440.0,5,2025-03-07,361.0,300.0,0.4155124653739612,888.0,368.9750692520776,low,tier_4,2,4,5,11,0.14064875823618855,0.5459263049518664
1321,Customer_1321,customer_1321@example.com,2025-02-06,4465.0,5,2025-03-12,329.0,295.0,0.4559270516717325,893.0,407.1428571428571,low,tier_4,2,4,5,11,0.1414406994424734,0.5521936735557915
1322,Customer_1322,customer_1322@example.com,2025-03-07,4490.0,5,2025-03-17,300.0,290.0,0.5,898.0,449.0,low,tier_4,2,4,5,11,0.14223264064875824,0.5584610421597166
1323,Customer_1323,customer_1323@example.com,2025-04-08,4515.0,5,2025-03-22,268.0,285.0,0.5597014925373134,903.0,505.410447761194,low,tier_4,3,4,5,12,0.14302458185504308,0.5647284107636416
1324,Customer_1324,customer_1324@example.com,2025-05-09,4540.0,5,2025-03-27,237.0,280.0,0.6329113924050632,908.0,574.6835443037975,low,tier_4,3,4,5,12,0.14381652306132792,0.5709957793675666
1325,Customer_1325,customer_1325@example.com,2025-06-10,4565.0,5,2025-03-28,205.0,279.0,0.7317073170731707,913.0,668.048780487805,low,tier_4,4,4,5,13,0.14460846426761279,0.5772631479714917
1326,Customer_1326,customer_1326@example.com,2025-07-11,4590.0,5,2025-03-09,174.0,298.0,0.8620689655172414,918.0,791.3793103448276,low,tier_4,2,4,5,11,0.14540040547389763,0.5835305165754168
1327,Customer_1327,customer_1327@example.com,2025-08-12,4615.0,5,2025-03-14,142.0,293.0,1.056338028169014,923.0,975.0,low,tier_4,2,4,5,11,0.14619234668018247,0.5897978851793417
1328,Customer_1328,customer_1328@example.com,2025-09-13,4640.0,5,2025-03-19,110.0,288.0,1.3636363636363638,928.0,1265.4545454545455,low,tier_4,3,4,5,12,0.1469842878864673,0.5960652537832668
1329,Customer_1329,customer_1329@example.com,2025-10-14,4665.0,5,2025-03-24,79.0,283.0,1.89873417721519,933.0,1771.518987341772,low,tier_4,3,4,5,12,0.14777622909275215,0.6023326223871919
1330,Customer_1330,customer_1330@example.com,2025-11-15,4690.0,5,2025-03-28,47.0,279.0,3.191489361702128,938.0,2993.617021276596,medium,tier_4,4,4,5,13,0.148568170299037,0.6085999909911168
1331,Customer_1331,customer_1331@example.com,2025-12-16,4715.0,5,2025-03-06,16.0,301.0,9.375,943.0,8840.625,medium,tier_4,1,4,5,10,0.14936011150532186,0.6148673595950419
1332,Customer_1332,customer_1332@example.com,2025-01-17,4740.0,5,2025-03-11,349.0,296.0,0.4297994269340974,948.0,407.4498567335244,low,tier_4,2,4,5,11,0.1501520527116067,0.621134728198967
1333,Customer_1333,customer_1333@example.com,2025-02-18,4765.0,5,2025-03-16,317.0,291.0,0.473186119873817,953.0,450.9463722397476,low,tier_4,2,4,5,11,0.15094399391789154,0.627402096802892
1334,Customer_1334,customer_1334@example.com,2025-03-19,4790.0,5,2025-03-21,288.0,286.0,0.5208333333333334,958.0,498.95833333333337,low,tier_4,3,4,5,12,0.15173593512417638,0.633669465406817
1335,Customer_1335,customer_1335@example.com,2025-04-20,4815.0,5,2025-03-26,256.0,281.0,0.5859375,963.0,564.2578125,low,tier_4,3,4,5,12,0.15252787633046122,0.6399368340107421
1336,Customer_1336,customer_1336@example.com,2025-05-21,4840.0,5,2025-03-28,225.0,279.0,0.6666666666666666,968.0,645.3333333333334,low,tier_4,4,4,5,13,0.15331981753674606,0.6462042026146672
1337,Customer_1337,customer_1337@example.com,2025-06-22,4865.0,5,2025-03-08,193.0,299.0,0.7772020725388601,973.0,756.2176165803108,low,tier_4,2,4,5,11,0.15411175874303093,0.6524715712185921
1338,Customer_1338,customer_1338@example.com,2025-07-23,4890.0,5,2025-03-13,162.0,294.0,0.9259259259259258,978.0,905.5555555555557,low,tier_4,2,4,5,11,0.15490369994931577,0.6587389398225172
1339,Customer_1339,customer_1339@example.com,2025-08-24,4915.0,5,2025-03-18,130.0,289.0,1.153846153846154,983.0,1134.2307692307693,low,tier_4,2,4,5,11,0.1556956411556006,0.6650063084264423
1340,Customer_1340,customer_1340@example.com,2025-09-25,4940.0,5,2025-03-23,98.0,284.0,1.530612244897959,988.0,1512.2448979591836,low,tier_4,3,4,5,12,0.15648758236188545,0.6712736770303672
1341,Customer_1341,customer_1341@example.com,2025-10-26,4965.0,5,2025-03-28,67.0,279.0,2.238805970149253,993.0,2223.1343283582087,medium,tier_4,4,4,5,13,0.1572795235681703,0.6775410456342923
1342,Customer_1342,customer_1342@example.com,2025-11-27,4000.0,5,2025-03-05,35.0,302.0,4.285714285714286,800.0,3428.5714285714284,medium,tier_4,1,4,5,10,0.12671059300557527,0.4356206175227858
1343,Customer_1343,customer_1343@example.com,2025-12-28,65.0,5,2025-03-10,4.0,297.0,37.5,13.0,487.5,high,tier_1,2,4,1,7,0.002059047136340598,-0.5508632007350154
1344,Customer_1344,customer_1344@example.com,2025-01-01,90.0,5,2025-03-15,365.0,292.0,0.4109589041095891,18.0,7.397260273972603,low,tier_1,2,4,1,7,0.0028509883426254437,-0.5445958321310904
1345,Customer_1345,customer_1345@example.com,2025-02-02,115.0,5,2025-03-20,333.0,287.0,0.4504504504504504,23.0,10.36036036036036,low,tier_1,3,4,1,8,0.003642929548910289,-0.5383284635271653
1346,Customer_1346,customer_1346@example.com,2025-03-03,140.0,5,2025-03-25,304.0,282.0,0.493421052631579,28.0,13.81578947368421,low,tier_1,3,4,1,8,0.004434870755195134,-0.5320610949232403
1347,Customer_1347,customer_1347@example.com,2025-04-04,165.0,5,2025-03-28,272.0,279.0,0.5514705882352942,33.0,18.198529411764707,low,tier_1,4,4,1,9,0.0052268119614799794,-0.5257937263193153
1348,Customer_1348,customer_1348@example.com,2025-05-05,190.0,5,2025-03-07,241.0,300.0,0.6224066390041494,38.0,23.65145228215768,low,tier_1,2,4,1,7,0.006018753167764825,-0.5195263577153902
1349,Customer_1349,customer_1349@example.com,2025-06-06,215.0,5,2025-03-12,209.0,295.0,0.7177033492822966,43.0,30.86124401913876,low,tier_1,2,4,1,7,0.0068106943740496705,-0.5132589891114652
1350,Customer_1350,customer_1350@example.com,2025-07-07,240.0,5,2025-03-17,178.0,290.0,0.8426966292134831,48.0,40.44943820224719,low,tier_1,2,4,1,7,0.007602635580334516,-0.5069916205075401
1351,Customer_1351,customer_1351@example.com,2025-08-08,265.0,5,2025-03-22,146.0,285.0,1.0273972602739727,53.0,54.45205479452055,low,tier_1,3,4,1,8,0.00839457678661936,-0.5007242519036151
1352,Customer_1352,customer_1352@example.com,2025-09-09,290.0,5,2025-03-27,114.0,280.0,1.3157894736842106,58.0,76.31578947368422,low,tier_1,3,4,1,8,0.009186517992904207,-0.49445688329969006
1353,Customer_1353,customer_1353@example.com,2025-10-10,315.0,5,2025-03-28,83.0,279.0,1.8072289156626504,63.0,113.855421686747,low,tier_1,4,4,1,9,0.009978459199189053,-0.48818951469576505
1354,Customer_1354,customer_1354@example.com,2025-11-11,340.0,5,2025-03-09,51.0,298.0,2.9411764705882355,68.0,200.0,medium,tier_1,2,4,1,7,0.010770400405473897,-0.48192214609184
1355,Customer_1355,customer_1355@example.com,2025-12-12,365.0,5,2025-03-14,20.0,293.0,7.5,73.0,547.5,medium,tier_1,2,4,1,7,0.011562341611758743,-0.47565477748791496
1356,Customer_1356,customer_1356@example.com,2025-01-13,390.0,5,2025-03-19,353.0,288.0,0.4249291784702549,78.0,33.14447592067989,low,tier_1,3,4,1,8,0.012354282818043589,-0.4693874088839899
1357,Customer_1357,customer_1357@example.com,2025-02-14,415.0,5,2025-03-24,321.0,283.0,0.4672897196261683,83.0,38.78504672897196,low,tier_1,3,4,1,8,0.013146224024328433,-0.46312004028006487
1358,Customer_1358,customer_1358@example.com,2025-03-15,440.0,5,2025-03-28,292.0,279.0,0.5136986301369864,88.0,45.2054794520548,low,tier_1,4,4,1,9,0.013938165230613279,-0.45685267167613985
1359,Customer_1359,customer_1359@example.com,2025-04-16,465.0,5,2025-03-06,260.0,301.0,0.576923076923077,93.0,53.65384615384616,low,tier_1,1,4,1,6,0.014730106436898125,-0.4505853030722148
1360,Customer_1360,customer_1360@example.com,2025-05-17,490.0,5,2025-03-11,229.0,296.0,0.6550218340611353,98.0,64.19213973799127,low,tier_1,2,4,1,7,0.01552204764318297,-0.44431793446828977
1361,Customer_1361,customer_1361@example.com,2025-06-18,515.0,5,2025-03-16,197.0,291.0,0.7614213197969544,103.0,78.42639593908629,low,tier_1,2,4,1,7,0.016313988849467817,-0.4380505658643647
1362,Customer_1362,customer_1362@example.com,2025-07-19,540.0,5,2025-03-21,166.0,286.0,0.9036144578313252,108.0,97.59036144578312,low,tier_1,3,4,2,9,0.01710593005575266,-0.4317831972604397
1363,Customer_1363,customer_1363@example.com,2025-08-20,565.0,5,2025-03-26,134.0,281.0,1.1194029850746268,113.0,126.49253731343283,low,tier_1,3,4,2,9,0.017897871262037506,-0.4255158286565146
1364,Customer_1364,customer_1364@example.com,2025-09-21,590.0,5,2025-03-28,102.0,279.0,1.4705882352941178,118.0,173.52941176470588,low,tier_1,4,4,2,10,0.018689812468322353,-0.4192484600525896
1365,Customer_1365,customer_1365@example.com,2025-10-22,615.0,5,2025-03-08,71.0,299.0,2.112676056338028,123.0,259.85915492957747,medium,tier_1,2,4,2,8,0.019481753674607197,-0.4129810914486646
1366,Customer_1366,customer_1366@example.com,2025-11-23,640.0,5,2025-03-13,39.0,294.0,3.846153846153846,128.0,492.30769230769226,medium,tier_2,2,4,2,8,0.02027369488089204,-0.4067137228447395
1367,Customer_1367,customer_1367@example.com,2025-12-24,665.0,5,2025-03-18,8.0,289.0,18.75,133.0,2493.75,high,tier_2,2,4,2,8,0.02106563608717689,-0.4004463542408145
1368,Customer_1368,customer_1368@example.com,2025-01-25,690.0,5,2025-03-23,341.0,284.0,0.4398826979472141,138.0,60.70381231671554,low,tier_2,3,4,2,9,0.021857577293461734,-0.3941789856368894
1369,Customer_1369,customer_1369@example.com,2025-02-26,715.0,5,2025-03-28,309.0,279.0,0.4854368932038834,143.0,69.41747572815534,low,tier_2,4,4,2,10,0.022649518499746578,-0.3879116170329644
1370,Customer_1370,customer_1370@example.com,2025-03-27,740.0,5,2025-03-05,280.0,302.0,0.5357142857142857,148.0,79.28571428571428,low,tier_2,1,4,2,7,0.023441459706031426,-0.3816442484290394
1371,Customer_1371,customer_1371@example.com,2025-04-28,765.0,5,2025-03-10,248.0,297.0,0.6048387096774193,153.0,92.54032258064515,low,tier_2,2,4,2,8,0.02423340091231627,-0.3753768798251143
1372,Customer_1372,customer_1372@example.com,2025-05-01,790.0,5,2025-03-15,245.0,292.0,0.6122448979591837,158.0,96.73469387755102,low,tier_2,2,4,2,8,0.025025342118601114,-0.3691095112211893
1373,Customer_1373,customer_1373@example.com,2025-06-02,815.0,5,2025-03-20,213.0,287.0,0.7042253521126761,163.0,114.7887323943662,low,tier_2,3,4,3,10,0.025817283324885962,-0.3628421426172642
1374,Customer_1374,customer_1374@example.com,2025-07-03,840.0,5,2025-03-25,182.0,282.0,0.8241758241758242,168.0,138.46153846153845,low,tier_2,3,4,3,10,0.026609224531170806,-0.3565747740133392
1375,Customer_1375,customer_1375@example.com,2025-08-04,865.0,5,2025-03-28,150.0,279.0,1.0,173.0,173.0,low,tier_2,4,4,3,11,0.02740116573745565,-0.35030740540941413
